download/ncbi_dataset/data/GCA_002511685.1/GCA_002511685.1_ASM251168v1_genomic.fna	140
download/ncbi_dataset/data/GCA_029134095.1/GCA_029134095.1_ASM2913409v1_genomic.fna	117
download/ncbi_dataset/data/GCA_031581575.1/GCA_031581575.1_ASM3158157v1_genomic.fna	278
download/ncbi_dataset/data/GCA_009794595.1/GCA_009794595.1_ASM979459v1_genomic.fna	1665
download/ncbi_dataset/data/GCA_021504095.1/GCA_021504095.1_ASM2150409v1_genomic.fna	25
download/ncbi_dataset/data/GCA_004802935.1/GCA_004802935.1_ASM480293v1_genomic.fna	405
download/ncbi_dataset/data/GCA_021188715.1/GCA_021188715.1_ASM2118871v1_genomic.fna	-
download/ncbi_dataset/data/GCA_020166555.1/GCA_020166555.1_ASM2016655v1_genomic.fna	80
download/ncbi_dataset/data/GCA_027706565.1/GCA_027706565.1_ASM2770656v1_genomic.fna	155
download/ncbi_dataset/data/GCA_030328635.1/GCA_030328635.1_ASM3032863v1_genomic.fna	1286
download/ncbi_dataset/data/GCA_005380845.1/GCA_005380845.1_ASM538084v1_genomic.fna	655
download/ncbi_dataset/data/GCA_006350315.1/GCA_006350315.1_ASM635031v1_genomic.fna	46
download/ncbi_dataset/data/GCA_000356125.1/GCA_000356125.1_ASM35612v1_genomic.fna	423
download/ncbi_dataset/data/GCA_000459815.1/GCA_000459815.1_Esch_coli_KOEGE_68_182a_V1_genomic.fna	69
download/ncbi_dataset/data/GCA_002467105.1/GCA_002467105.1_ASM246710v1_genomic.fna	270
download/ncbi_dataset/data/GCA_005508805.1/GCA_005508805.1_ASM550880v1_genomic.fna	-
download/ncbi_dataset/data/GCA_008121025.1/GCA_008121025.1_ASM812102v1_genomic.fna	2165
download/ncbi_dataset/data/GCA_002464815.1/GCA_002464815.1_ASM246481v1_genomic.fna	11
download/ncbi_dataset/data/GCA_014857275.1/GCA_014857275.1_ASM1485727v1_genomic.fna	362
download/ncbi_dataset/data/GCA_000456825.1/GCA_000456825.1_Esch_coli_HVH_55_4-2646161_V1_genomic.fna	537
download/ncbi_dataset/data/GCA_023571925.1/GCA_023571925.1_ASM2357192v1_genomic.fna	131
download/ncbi_dataset/data/GCA_023572035.1/GCA_023572035.1_ASM2357203v1_genomic.fna	131
download/ncbi_dataset/data/GCA_015712425.1/GCA_015712425.1_ASM1571242v1_genomic.fna	4380
download/ncbi_dataset/data/GCA_001285445.1/GCA_001285445.1_8205_3_65_genomic.fna	40
download/ncbi_dataset/data/GCA_032745635.1/GCA_032745635.1_ASM3274563v1_genomic.fna	410
download/ncbi_dataset/data/GCA_004797295.1/GCA_004797295.1_ASM479729v1_genomic.fna	32
download/ncbi_dataset/data/GCA_002520905.1/GCA_002520905.1_ASM252090v1_genomic.fna	641
download/ncbi_dataset/data/GCA_014879215.1/GCA_014879215.1_ASM1487921v1_genomic.fna	162
download/ncbi_dataset/data/GCA_006235255.1/GCA_006235255.1_ASM623525v1_genomic.fna	131
download/ncbi_dataset/data/GCA_002943305.1/GCA_002943305.1_ASM294330v1_genomic.fna	58
download/ncbi_dataset/data/GCA_002016155.1/GCA_002016155.1_ASM201615v1_genomic.fna	1967
download/ncbi_dataset/data/GCA_023600075.1/GCA_023600075.1_ASM2360007v1_genomic.fna	1286
download/ncbi_dataset/data/GCA_028616385.1/GCA_028616385.1_ASM2861638v1_genomic.fna	69
download/ncbi_dataset/data/GCA_021110005.1/GCA_021110005.1_ASM2111000v1_genomic.fna	117
download/ncbi_dataset/data/GCA_023206735.1/GCA_023206735.1_ASM2320673v1_genomic.fna	73
download/ncbi_dataset/data/GCA_000457935.1/GCA_000457935.1_Esch_coli_HVH_133_4-4466519_V1_genomic.fna	69
download/ncbi_dataset/data/GCA_000358005.1/GCA_000358005.1_ASM35800v1_genomic.fna	-
download/ncbi_dataset/data/GCA_000498875.1/GCA_000498875.1_LAU-EC5_genomic.fna	405
download/ncbi_dataset/data/GCA_002487135.1/GCA_002487135.1_ASM248713v1_genomic.fna	761
download/ncbi_dataset/data/GCA_002484825.1/GCA_002484825.1_ASM248482v1_genomic.fna	4
download/ncbi_dataset/data/GCA_016776005.1/GCA_016776005.1_ASM1677600v1_genomic.fna	1722
download/ncbi_dataset/data/GCA_014878305.1/GCA_014878305.1_ASM1487830v1_genomic.fna	354
download/ncbi_dataset/data/GCA_009910175.1/GCA_009910175.1_ASM991017v1_genomic.fna	-
download/ncbi_dataset/data/GCA_002522105.1/GCA_002522105.1_ASM252210v1_genomic.fna	6574
download/ncbi_dataset/data/GCA_006234345.1/GCA_006234345.1_ASM623434v1_genomic.fna	95
download/ncbi_dataset/data/GCA_029448975.1/GCA_029448975.1_ASM2944897v1_genomic.fna	-
download/ncbi_dataset/data/GCA_005391685.1/GCA_005391685.1_ASM539168v1_genomic.fna	4198
download/ncbi_dataset/data/GCA_003300395.1/GCA_003300395.1_ASM330039v1_genomic.fna	1193
download/ncbi_dataset/data/GCA_020168475.1/GCA_020168475.1_ASM2016847v1_genomic.fna	167
download/ncbi_dataset/data/GCA_003475585.1/GCA_003475585.1_ASM347558v1_genomic.fna	452
download/ncbi_dataset/data/GCA_900490515.1/GCA_900490515.1_De_novo_assembly_of_KCRI_isolate_R0004_245_genomic.fna	617
download/ncbi_dataset/data/GCA_021441095.1/GCA_021441095.1_ASM2144109v1_genomic.fna	58
download/ncbi_dataset/data/GCA_019280195.1/GCA_019280195.1_ASM1928019v1_genomic.fna	332
download/ncbi_dataset/data/GCA_004282295.1/GCA_004282295.1_ASM428229v1_genomic.fna	224
download/ncbi_dataset/data/GCA_029635885.1/GCA_029635885.1_ASM2963588v1_genomic.fna	1060
download/ncbi_dataset/data/GCA_002190935.1/GCA_002190935.1_ASM219093v1_genomic.fna	64
download/ncbi_dataset/data/GCA_000704925.1/GCA_000704925.1_ASM70492v1_genomic.fna	155
download/ncbi_dataset/data/GCF_001265255.1/GCF_001265255.1_103573_genomic.fna	328
download/ncbi_dataset/data/GCA_016404045.1/GCA_016404045.1_ASM1640404v1_genomic.fna	33
download/ncbi_dataset/data/GCA_031675475.2/GCA_031675475.2_ASM3167547v2_genomic.fna	11
download/ncbi_dataset/data/GCA_032335775.1/GCA_032335775.1_ASM3233577v1_genomic.fna	410
download/ncbi_dataset/data/GCA_003982035.1/GCA_003982035.1_ASM398203v1_genomic.fna	443
download/ncbi_dataset/data/GCA_036549445.1/GCA_036549445.1_ASM3654944v1_genomic.fna	73
download/ncbi_dataset/data/GCA_002735005.1/GCA_002735005.1_ASM273500v1_genomic.fna	21
download/ncbi_dataset/data/GCA_021342085.1/GCA_021342085.1_ASM2134208v1_genomic.fna	405
download/ncbi_dataset/data/GCA_024126955.1/GCA_024126955.1_ASM2412695v1_genomic.fna	1431
download/ncbi_dataset/data/GCA_032290745.1/GCA_032290745.1_ASM3229074v1_genomic.fna	224
download/ncbi_dataset/data/GCF_001650295.1/GCF_001650295.1_ASM165029v1_genomic.fna	-
download/ncbi_dataset/data/GCA_030732785.1/GCA_030732785.1_ASM3073278v1_genomic.fna	953
download/ncbi_dataset/data/GCA_036038595.1/GCA_036038595.1_ASM3603859v1_genomic.fna	131
download/ncbi_dataset/data/GCA_910664825.1/GCA_910664825.1_B1878_genomic.fna	4978
download/ncbi_dataset/data/GCA_009795485.1/GCA_009795485.1_ASM979548v1_genomic.fna	1611
download/ncbi_dataset/data/GCA_009649285.1/GCA_009649285.1_ASM964928v1_genomic.fna	131
download/ncbi_dataset/data/GCA_006351205.1/GCA_006351205.1_ASM635120v1_genomic.fna	155
download/ncbi_dataset/data/GCA_037005065.1/GCA_037005065.1_ASM3700506v1_genomic.fna	38
download/ncbi_dataset/data/GCA_020282325.1/GCA_020282325.1_ASM2028232v1_genomic.fna	10
download/ncbi_dataset/data/GCA_005382045.1/GCA_005382045.1_ASM538204v1_genomic.fna	69
download/ncbi_dataset/data/GCA_010706435.1/GCA_010706435.1_ASM1070643v1_genomic.fna	12
download/ncbi_dataset/data/GCF_001053305.1/GCF_001053305.1_ASM105330v1_genomic.fna	131
download/ncbi_dataset/data/GCA_008120135.1/GCA_008120135.1_ASM812013v1_genomic.fna	10
download/ncbi_dataset/data/GCA_002465905.1/GCA_002465905.1_ASM246590v1_genomic.fna	95
download/ncbi_dataset/data/GCA_031665305.1/GCA_031665305.1_ASM3166530v1_genomic.fna	9313
download/ncbi_dataset/data/GCA_013609075.1/GCA_013609075.1_ASM1360907v1_genomic.fna	457
download/ncbi_dataset/data/GCA_036863275.1/GCA_036863275.1_ASM3686327v1_genomic.fna	453
download/ncbi_dataset/data/GCA_005383445.1/GCA_005383445.1_ASM538344v1_genomic.fna	1193
download/ncbi_dataset/data/GCA_002770495.1/GCA_002770495.1_ASM277049v1_genomic.fna	21
download/ncbi_dataset/data/GCA_019509455.1/GCA_019509455.1_ASM1950945v1_genomic.fna	2003
download/ncbi_dataset/data/GCA_024502245.1/GCA_024502245.1_ASM2450224v1_genomic.fna	-
download/ncbi_dataset/data/GCA_002467415.1/GCA_002467415.1_ASM246741v1_genomic.fna	348
download/ncbi_dataset/data/GCA_015159915.1/GCA_015159915.1_ASM1515991v1_genomic.fna	10
download/ncbi_dataset/data/GCF_001052705.1/GCF_001052705.1_ASM105270v1_genomic.fna	38
download/ncbi_dataset/data/GCA_014857765.1/GCA_014857765.1_ASM1485776v1_genomic.fna	1303
download/ncbi_dataset/data/GCA_002972995.1/GCA_002972995.1_ASM297299v1_genomic.fna	706
download/ncbi_dataset/data/GCA_017164915.1/GCA_017164915.1_ASM1716491v1_genomic.fna	11
download/ncbi_dataset/data/GCA_015699165.1/GCA_015699165.1_ASM1569916v1_genomic.fna	655
download/ncbi_dataset/data/GCA_003983435.1/GCA_003983435.1_ASM398343v1_genomic.fna	2332
download/ncbi_dataset/data/GCA_036531675.1/GCA_036531675.1_ASM3653167v1_genomic.fna	2083
download/ncbi_dataset/data/GCA_032291345.1/GCA_032291345.1_ASM3229134v1_genomic.fna	224
download/ncbi_dataset/data/GCF_001651695.1/GCF_001651695.1_ASM165169v1_genomic.fna	361
download/ncbi_dataset/data/GCA_024609435.1/GCA_024609435.1_ASM2460943v1_genomic.fna	48
download/ncbi_dataset/data/GCA_009797995.1/GCA_009797995.1_ASM979799v1_genomic.fna	8677
download/ncbi_dataset/data/GCA_030328325.1/GCA_030328325.1_ASM3032832v1_genomic.fna	1178
download/ncbi_dataset/data/GCA_019219285.1/GCA_019219285.1_ASM1921928v1_genomic.fna	746
download/ncbi_dataset/data/GCA_005390285.1/GCA_005390285.1_ASM539028v1_genomic.fna	7893
download/ncbi_dataset/data/GCA_023600565.1/GCA_023600565.1_ASM2360056v1_genomic.fna	167
download/ncbi_dataset/data/GCA_023658305.1/GCA_023658305.1_ASM2365830v1_genomic.fna	95
download/ncbi_dataset/data/GCA_019428585.1/GCA_019428585.1_ASM1942858v1_genomic.fna	131
download/ncbi_dataset/data/GCA_004283695.1/GCA_004283695.1_ASM428369v1_genomic.fna	1324
download/ncbi_dataset/data/GCA_019281595.1/GCA_019281595.1_ASM1928159v1_genomic.fna	73
download/ncbi_dataset/data/GCA_004010675.1/GCA_004010675.1_ASM401067v1_genomic.fna	11
download/ncbi_dataset/data/GCA_004100825.1/GCA_004100825.1_ASM410082v1_genomic.fna	68
download/ncbi_dataset/data/GCA_900406635.1/GCA_900406635.1_Escherichia_coli_ST156_strain_KCRI-82_genomic.fna	156
download/ncbi_dataset/data/GCA_002468425.1/GCA_002468425.1_ASM246842v1_genomic.fna	3234
download/ncbi_dataset/data/GCA_020514905.1/GCA_020514905.1_ASM2051490v1_genomic.fna	540
download/ncbi_dataset/data/GCA_016756455.1/GCA_016756455.1_ASM1675645v1_genomic.fna	131
download/ncbi_dataset/data/GCA_020732785.1/GCA_020732785.1_ASM2073278v1_genomic.fna	648
download/ncbi_dataset/data/GCA_025259765.1/GCA_025259765.1_ASM2525976v1_genomic.fna	2538
download/ncbi_dataset/data/GCA_000320235.1/GCA_000320235.1_Esch_coli_Ec11-6006_V1_genomic.fna	678
download/ncbi_dataset/data/GCA_019434375.1/GCA_019434375.1_ASM1943437v1_genomic.fna	410
download/ncbi_dataset/data/GCA_024971795.1/GCA_024971795.1_ASM2497179v1_genomic.fna	10
download/ncbi_dataset/data/GCA_027983585.1/GCA_027983585.1_ASM2798358v1_genomic.fna	361
download/ncbi_dataset/data/GCA_014155365.1/GCA_014155365.1_ASM1415536v1_genomic.fna	-
download/ncbi_dataset/data/GCA_008930675.1/GCA_008930675.1_ASM893067v1_genomic.fna	12
download/ncbi_dataset/data/GCA_024385235.1/GCA_024385235.1_ASM2438523v1_genomic.fna	-
download/ncbi_dataset/data/GCA_030167445.1/GCA_030167445.1_ASM3016744v1_genomic.fna	167
download/ncbi_dataset/data/GCA_963556655.1/GCA_963556655.1_1950061894_genomic.fna	131
download/ncbi_dataset/data/GCA_006235745.1/GCA_006235745.1_ASM623574v1_genomic.fna	131
download/ncbi_dataset/data/GCA_023169585.1/GCA_023169585.1_ASM2316958v1_genomic.fna	405
download/ncbi_dataset/data/GCA_023527155.1/GCA_023527155.1_ASM2352715v1_genomic.fna	10
download/ncbi_dataset/data/GCA_005381665.1/GCA_005381665.1_ASM538166v1_genomic.fna	2035
download/ncbi_dataset/data/GCA_036861055.1/GCA_036861055.1_ASM3686105v1_genomic.fna	131
download/ncbi_dataset/data/GCA_030132035.1/GCA_030132035.1_ASM3013203v1_genomic.fna	69
download/ncbi_dataset/data/GCA_002465635.1/GCA_002465635.1_ASM246563v1_genomic.fna	2338
download/ncbi_dataset/data/GCA_030131925.1/GCA_030131925.1_ASM3013192v1_genomic.fna	357
download/ncbi_dataset/data/GCA_020216225.1/GCA_020216225.1_ASM2021622v1_genomic.fna	753
download/ncbi_dataset/data/GCA_030757875.1/GCA_030757875.1_ASM3075787v1_genomic.fna	93
download/ncbi_dataset/data/GCA_011028135.1/GCA_011028135.1_ASM1102813v1_genomic.fna	10
download/ncbi_dataset/data/GCA_000354615.1/GCA_000354615.1_ASM35461v1_genomic.fna	-
download/ncbi_dataset/data/GCA_029783145.1/GCA_029783145.1_ASM2978314v1_genomic.fna	617
download/ncbi_dataset/data/GCA_005045155.1/GCA_005045155.1_ASM504515v1_genomic.fna	119
download/ncbi_dataset/data/GCA_000618165.1/GCA_000618165.1_EcF6714_genomic.fna	655
download/ncbi_dataset/data/GCA_013412765.1/GCA_013412765.1_ASM1341276v1_genomic.fna	301
download/ncbi_dataset/data/GCA_002458095.1/GCA_002458095.1_ASM245809v1_genomic.fna	223
download/ncbi_dataset/data/GCA_019878225.1/GCA_019878225.1_ASM1987822v1_genomic.fna	131
download/ncbi_dataset/data/GCA_013202035.1/GCA_013202035.1_ASM1320203v1_genomic.fna	306
download/ncbi_dataset/data/GCA_009799295.1/GCA_009799295.1_ASM979929v1_genomic.fna	349
download/ncbi_dataset/data/GCA_014529125.1/GCA_014529125.1_ASM1452912v1_genomic.fna	1602
download/ncbi_dataset/data/GCA_000614845.1/GCA_000614845.1_Ec2010C-4347_genomic.fna	21
download/ncbi_dataset/data/GCA_002190605.1/GCA_002190605.1_ASM219060v1_genomic.fna	10
download/ncbi_dataset/data/GCA_004767245.1/GCA_004767245.1_ASM476724v1_genomic.fna	2350
download/ncbi_dataset/data/GCA_030194895.1/GCA_030194895.1_ASM3019489v1_genomic.fna	9388
download/ncbi_dataset/data/GCA_003938155.1/GCA_003938155.1_ASM393815v1_genomic.fna	167
download/ncbi_dataset/data/GCA_015731345.1/GCA_015731345.1_ASM1573134v1_genomic.fna	4156
download/ncbi_dataset/data/GCA_014895435.1/GCA_014895435.1_ASM1489543v1_genomic.fna	38
download/ncbi_dataset/data/GCA_029870335.1/GCA_029870335.1_ASM2987033v1_genomic.fna	349
download/ncbi_dataset/data/GCA_009821045.1/GCA_009821045.1_ASM982104v1_genomic.fna	180
download/ncbi_dataset/data/GCA_963575425.1/GCA_963575425.1_F637_genomic.fna	1518
download/ncbi_dataset/data/GCA_009822955.1/GCA_009822955.1_ASM982295v1_genomic.fna	58
download/ncbi_dataset/data/GCA_034652475.1/GCA_034652475.1_ASM3465247v1_genomic.fna	155
download/ncbi_dataset/data/GCA_020515235.1/GCA_020515235.1_ASM2051523v1_genomic.fna	1431
download/ncbi_dataset/data/GCA_009913755.1/GCA_009913755.1_ASM991375v1_genomic.fna	410
download/ncbi_dataset/data/GCA_006237565.1/GCA_006237565.1_ASM623756v1_genomic.fna	2015
download/ncbi_dataset/data/GCA_012063465.1/GCA_012063465.1_ASM1206346v1_genomic.fna	70
download/ncbi_dataset/data/GCA_024384905.1/GCA_024384905.1_ASM2438490v1_genomic.fna	48
download/ncbi_dataset/data/GCA_015730745.1/GCA_015730745.1_ASM1573074v1_genomic.fna	206
download/ncbi_dataset/data/GCA_035828815.1/GCA_035828815.1_ASM3582881v1_genomic.fna	155
download/ncbi_dataset/data/GCF_001638045.1/GCF_001638045.1_ASM163804v1_genomic.fna	131
download/ncbi_dataset/data/GCA_003389065.1/GCA_003389065.1_ASM338906v1_genomic.fna	-
download/ncbi_dataset/data/GCA_036881575.1/GCA_036881575.1_ASM3688157v1_genomic.fna	-
download/ncbi_dataset/data/GCA_000456205.1/GCA_000456205.1_Esch_coli_HVH_16_4-7649002_V1_genomic.fna	73
download/ncbi_dataset/data/GCA_020514635.1/GCA_020514635.1_ASM2051463v1_genomic.fna	398
download/ncbi_dataset/data/GCA_009820445.1/GCA_009820445.1_ASM982044v1_genomic.fna	2160
download/ncbi_dataset/data/GCA_003028795.1/GCA_003028795.1_ASM302879v1_genomic.fna	453
download/ncbi_dataset/data/GCA_006235875.1/GCA_006235875.1_ASM623587v1_genomic.fna	405
download/ncbi_dataset/data/GCA_002520325.1/GCA_002520325.1_ASM252032v1_genomic.fna	394
download/ncbi_dataset/data/GCA_903932125.1/GCA_903932125.1_ROAR-43_genomic.fna	4104
download/ncbi_dataset/data/GCA_013369545.1/GCA_013369545.1_ASM1336954v1_genomic.fna	12
download/ncbi_dataset/data/GCA_023535395.1/GCA_023535395.1_ASM2353539v1_genomic.fna	354
download/ncbi_dataset/data/GCA_036035785.1/GCA_036035785.1_ASM3603578v1_genomic.fna	73
download/ncbi_dataset/data/GCA_002015265.1/GCA_002015265.1_ASM201526v1_genomic.fna	17
download/ncbi_dataset/data/GCA_024585585.1/GCA_024585585.1_ASM2458558v1_genomic.fna	167
download/ncbi_dataset/data/GCA_022968575.1/GCA_022968575.1_ASM2296857v1_genomic.fna	58
download/ncbi_dataset/data/GCA_028486055.1/GCA_028486055.1_ASM2848605v1_genomic.fna	58
download/ncbi_dataset/data/GCA_002268395.1/GCA_002268395.1_ASM226839v1_genomic.fna	12
download/ncbi_dataset/data/GCA_036247645.1/GCA_036247645.1_ASM3624764v1_genomic.fna	10
download/ncbi_dataset/data/GCA_005044555.1/GCA_005044555.1_ASM504455v1_genomic.fna	657
download/ncbi_dataset/data/GCA_030515235.1/GCA_030515235.1_ASM3051523v1_genomic.fna	69
download/ncbi_dataset/data/GCA_002917665.1/GCA_002917665.1_ASM291766v1_genomic.fna	155
download/ncbi_dataset/data/GCA_003893555.1/GCA_003893555.1_PDT000377999.1_genomic.fna	11
download/ncbi_dataset/data/GCA_000619565.1/GCA_000619565.1_EcK6897_genomic.fna	16
download/ncbi_dataset/data/GCA_020669645.1/GCA_020669645.1_ASM2066964v1_genomic.fna	716
download/ncbi_dataset/data/GCA_014903695.1/GCA_014903695.1_ASM1490369v1_genomic.fna	95
download/ncbi_dataset/data/GCF_001285845.1/GCF_001285845.1_7790_1_64_genomic.fna	3
download/ncbi_dataset/data/GCA_019879625.1/GCA_019879625.1_ASM1987962v1_genomic.fna	155
download/ncbi_dataset/data/GCA_026412585.1/GCA_026412585.1_ASM2641258v1_genomic.fna	457
download/ncbi_dataset/data/GCA_032646485.1/GCA_032646485.1_ASM3264648v1_genomic.fna	1196
download/ncbi_dataset/data/GCA_014216395.1/GCA_014216395.1_ASM1421639v1_genomic.fna	410
download/ncbi_dataset/data/GCA_036313885.1/GCA_036313885.1_ASM3631388v1_genomic.fna	-
download/ncbi_dataset/data/GCA_018224845.1/GCA_018224845.1_ASM1822484v1_genomic.fna	167
download/ncbi_dataset/data/GCA_003467875.1/GCA_003467875.1_ASM346787v1_genomic.fna	1286
download/ncbi_dataset/data/GCA_000267505.1/GCA_000267505.1_ASM26750v1_genomic.fna	11
download/ncbi_dataset/data/GCA_018441005.1/GCA_018441005.1_ASM1844100v1_genomic.fna	69
download/ncbi_dataset/data/GCA_006350935.1/GCA_006350935.1_ASM635093v1_genomic.fna	361
download/ncbi_dataset/data/GCA_000459235.1/GCA_000459235.1_Esch_coli_HVH_209_4-3062651_V1_genomic.fna	43
download/ncbi_dataset/data/GCA_036662955.1/GCA_036662955.1_ASM3666295v1_genomic.fna	68
download/ncbi_dataset/data/GCA_017164625.1/GCA_017164625.1_ASM1716462v1_genomic.fna	1286
download/ncbi_dataset/data/GCA_035824135.1/GCA_035824135.1_ASM3582413v1_genomic.fna	656
download/ncbi_dataset/data/GCA_009899305.1/GCA_009899305.1_ASM989930v1_genomic.fna	-
download/ncbi_dataset/data/GCA_904809765.1/GCA_904809765.1_24742_1_309_genomic.fna	335
download/ncbi_dataset/data/GCA_000355215.1/GCA_000355215.1_ASM35521v1_genomic.fna	443
download/ncbi_dataset/data/GCA_005045445.1/GCA_005045445.1_ASM504544v1_genomic.fna	21
download/ncbi_dataset/data/GCA_014076585.1/GCA_014076585.1_ASM1407658v1_genomic.fna	369
download/ncbi_dataset/data/GCA_003892445.1/GCA_003892445.1_ASM389244v1_genomic.fna	1193
download/ncbi_dataset/data/GCA_946909635.1/GCA_946909635.1_NILS27_genomic.fna	131
download/ncbi_dataset/data/GCA_010499655.1/GCA_010499655.1_ASM1049965v1_genomic.fna	43
download/ncbi_dataset/data/GCA_022745905.1/GCA_022745905.1_ASM2274590v1_genomic.fna	9651
download/ncbi_dataset/data/GCA_943733345.1/GCA_943733345.1_ec_102833_genomic.fna	4566
download/ncbi_dataset/data/GCA_020668755.1/GCA_020668755.1_ASM2066875v1_genomic.fna	7324
download/ncbi_dataset/data/GCA_000819065.1/GCA_000819065.1_Escherichia_coli_CVM_N34228PS_v1.0_genomic.fna	109
download/ncbi_dataset/data/GCA_030239355.1/GCA_030239355.1_ASM3023935v1_genomic.fna	648
download/ncbi_dataset/data/GCA_031787095.1/GCA_031787095.1_ASM3178709v1_genomic.fna	131
download/ncbi_dataset/data/GCA_000026345.1/GCA_000026345.1_ASM2634v1_genomic.fna	62
download/ncbi_dataset/data/GCF_001614825.1/GCF_001614825.1_ASM161482v1_genomic.fna	23
download/ncbi_dataset/data/GCF_001617135.1/GCF_001617135.1_ASM161713v1_genomic.fna	29
download/ncbi_dataset/data/GCF_001881205.1/GCF_001881205.1_ASM188120v1_genomic.fna	95
download/ncbi_dataset/data/GCA_006238045.1/GCA_006238045.1_ASM623804v1_genomic.fna	2015
download/ncbi_dataset/data/GCA_036818375.1/GCA_036818375.1_ASM3681837v1_genomic.fna	-
download/ncbi_dataset/data/GCA_002465325.1/GCA_002465325.1_ASM246532v1_genomic.fna	127
download/ncbi_dataset/data/GCA_013850825.1/GCA_013850825.1_ASM1385082v1_genomic.fna	6445
download/ncbi_dataset/data/GCA_013395385.1/GCA_013395385.1_ASM1339538v1_genomic.fna	636
